Date,Customer_Age,Customer_Gender,Country,Product_Category,Unit_Price,Color
2023-09-25,25,F,Germany,Clothing,50,Blue
2014-09-25,25,F,Germany,Clothing,50,Blue
2014-12-26,25,F,Germany,Clothing,50,Blue
2022-12-26,25,F,Germany,Clothing,50,Red
2017-06-14,25,F,Germany,Clothing,50,Red
2016-06-14,25,F,Germany,Clothing,50,White
2017-07-29,25,F,Germany,Clothing,50,Red
2022-07-29,25,F,Germany,Clothing,50,Black
2020-05-31,25,F,Germany,Clothing,50,White
2017-05-31,25,F,Germany,Clothing,50,White
2023-09-14,25,F,Germany,Clothing,54,Blue
2015-09-14,25,F,Germany,Clothing,54,Green
2021-01-08,25,M,Germany,Clothing,50,Black
2013-01-08,25,M,Germany,Clothing,50,White
2014-07-05,25,M,Germany,Bikes,2320,Green
2020-07-05,25,M,Germany,Bikes,2320,White
2015-07-20,25,M,Germany,Bikes,2320,Green
2013-07-20,25,M,Germany,Bikes,2320,Black
2015-02-03,25,F,Germany,Bikes,2295,White
2014-02-03,25,F,Germany,Bikes,2295,Black
2022-04-11,25,F,Germany,Bikes,2295,White
2013-04-11,25,F,Germany,Bikes,2295,Red
2014-01-06,25,F,Germany,Bikes,2295,White
2023-01-06,25,F,Germany,Bikes,2295,Green
2022-04-08,25,F,Germany,Bikes,2320,Blue
2023-04-08,25,F,Germany,Bikes,2320,Red
2018-02-06,25,F,Germany,Bikes,2295,Blue
2023-02-06,25,F,Germany,Bikes,2295,White
2015-07-02,25,F,Germany,Bikes,2295,Green
2016-07-02,25,F,Germany,Bikes,2295,Blue
2016-05-27,25,F,Germany,Bikes,2295,Blue
2022-05-27,25,F,Germany,Bikes,2295,Red
2017-08-06,25,F,Germany,Bikes,2295,Blue
2015-08-06,25,F,Germany,Bikes,2295,Green
2014-05-03,25,F,Germany,Bikes,2295,Green
2016-05-03,25,F,Germany,Bikes,2295,Green
2017-04-11,25,M,Germany,Bikes,2320,Blue
2016-04-11,25,M,Germany,Bikes,2320,Black
2017-01-27,25,M,Germany,Bikes,2320,Red
2017-01-27,25,M,Germany,Bikes,2320,Red
2019-02-28,25,M,Germany,Bikes,2320,White
2014-02-28,25,M,Germany,Bikes,2320,Red
2017-03-29,25,M,Germany,Bikes,2320,White
2021-03-29,25,M,Germany,Bikes,2320,White
2017-04-02,25,M,Germany,Bikes,2320,Black
2018-04-02,25,M,Germany,Bikes,2320,Black
2013-04-07,25,M,Germany,Bikes,2320,Blue
2019-04-07,25,M,Germany,Bikes,2320,Green
2017-01-08,25,M,Germany,Bikes,2320,Black
2019-01-08,25,M,Germany,Bikes,2320,White
2021-02-20,25,M,Germany,Bikes,540,Red
2014-02-20,25,M,Germany,Bikes,540,White
2014-05-03,25,M,Germany,Bikes,540,Blue
2020-05-03,25,M,Germany,Bikes,540,Blue
2019-02-13,25,F,Germany,Bikes,565,White
2017-02-13,25,F,Germany,Bikes,565,Blue
2022-02-21,25,F,Germany,Bikes,565,Blue
2018-02-21,25,F,Germany,Bikes,565,White
2017-06-14,25,F,Germany,Bikes,565,White
2018-06-14,25,F,Germany,Bikes,565,Green
2022-07-29,25,F,Germany,Bikes,2320,Green
2019-07-29,25,F,Germany,Bikes,2320,Blue
2021-07-17,25,M,Germany,Bikes,3578,Green
2013-07-17,25,M,Germany,Bikes,3578,Red
2020-08-11,25,M,Germany,Bikes,3578,Black
2014-08-11,25,M,Germany,Bikes,3578,Red
2013-08-20,25,M,Germany,Bikes,3578,Green
2018-08-20,25,M,Germany,Bikes,3578,Blue
2013-02-14,25,M,Germany,Bikes,3578,Black
2014-02-14,25,M,Germany,Bikes,3578,Green
2016-04-10,25,M,Germany,Bikes,2443,Blue
2014-04-10,25,M,Germany,Bikes,2443,Black
2020-08-31,25,M,Germany,Bikes,2443,White
2013-08-31,25,M,Germany,Bikes,2443,Green
2018-02-25,25,F,Germany,Bikes,1701,Green
2016-02-25,25,F,Germany,Bikes,1701,Blue
2021-08-09,25,F,Germany,Bikes,1701,Blue
2021-08-09,25,F,Germany,Bikes,1701,Blue
2014-11-10,25,F,Germany,Bikes,2443,Black
2016-11-10,25,F,Germany,Bikes,2443,Red
2023-03-30,25,F,Germany,Bikes,2443,White
2021-03-30,25,F,Germany,Bikes,2443,Blue
2023-08-08,25,F,Germany,Bikes,2443,Black
2017-08-08,25,F,Germany,Bikes,2443,Black
2017-09-14,25,F,Germany,Bikes,2443,Green
2022-09-14,25,F,Germany,Bikes,2443,Red
2016-11-25,25,F,Germany,Bikes,2443,Black
2013-11-25,25,F,Germany,Bikes,2443,White
2021-11-27,25,F,Germany,Bikes,2443,Green
2013-11-27,25,F,Germany,Bikes,2443,Blue
2018-09-21,25,M,Germany,Bikes,1701,Green
2020-09-21,25,M,Germany,Bikes,1701,Green
2018-11-21,25,M,Germany,Bikes,1701,Red
2015-11-21,25,M,Germany,Bikes,1701,Green
2019-03-20,25,M,Germany,Bikes,1701,Black
2014-03-20,25,M,Germany,Bikes,1701,Red
2018-09-19,25,M,Germany,Bikes,1701,Green
2017-09-19,25,M,Germany,Bikes,1701,Red
2013-11-22,25,M,Germany,Bikes,1701,White
2020-11-22,25,M,Germany,Bikes,1701,White
2020-01-16,25,M,Germany,Bikes,1701,Green
2020-01-16,25,M,Germany,Bikes,1701,Blue
2015-06-15,25,M,Germany,Bikes,2443,White
2013-06-15,25,M,Germany,Bikes,2443,Black
2019-12-25,25,M,Germany,Bikes,2443,Red
2016-12-25,25,M,Germany,Bikes,2443,Green
2017-08-16,25,F,Germany,Bikes,2443,Green
2018-08-16,25,F,Germany,Bikes,2443,Green
2018-09-25,25,F,Germany,Bikes,783,White
2022-09-25,25,F,Germany,Bikes,783,Green
2022-04-16,25,F,Germany,Bikes,783,Green
2022-04-16,25,F,Germany,Bikes,783,Red
2019-12-31,25,F,Germany,Bikes,1120,Green
2020-12-31,25,F,Germany,Bikes,1120,Green
2014-09-14,25,F,Germany,Bikes,1120,Red
2015-09-14,25,F,Germany,Bikes,1120,Red
2019-05-31,25,F,Germany,Bikes,783,Green
2015-05-31,25,F,Germany,Bikes,783,Green
2019-09-19,25,F,Germany,Bikes,1120,Blue
2013-09-19,25,F,Germany,Bikes,1120,Black
2017-11-25,25,F,Germany,Bikes,1120,White
2020-11-25,25,F,Germany,Bikes,1120,Red
2013-12-09,25,F,Germany,Bikes,1120,Red
2013-12-09,25,F,Germany,Bikes,1120,Red
2015-04-27,25,F,Germany,Bikes,1120,Blue
2016-04-27,25,F,Germany,Bikes,1120,Blue
2021-08-25,25,F,Germany,Bikes,1120,Blue
2023-08-25,25,F,Germany,Bikes,1120,Green
2019-05-28,25,F,Germany,Bikes,1120,Green
2021-05-28,25,F,Germany,Bikes,1120,Black
2016-10-01,25,M,Germany,Bikes,540,White
2020-10-01,25,M,Germany,Bikes,540,Red
2021-04-30,25,M,Germany,Bikes,540,White
2015-04-30,25,M,Germany,Bikes,540,Green
2016-06-28,25,M,Germany,Bikes,540,White
2015-06-28,25,M,Germany,Bikes,540,Green
2014-08-06,25,M,Germany,Accessories,29,Black
2023-08-06,25,M,Germany,Accessories,29,Black
2022-08-06,25,M,Germany,Accessories,29,Black
2019-08-06,25,M,Germany,Accessories,29,Red
2018-02-09,25,M,Germany,Accessories,29,Black
2020-02-09,25,M,Germany,Accessories,29,Blue
2014-02-09,25,M,Germany,Accessories,29,Red
2016-02-09,25,M,Germany,Accessories,29,White
2015-02-09,25,M,Germany,Accessories,29,Blue
2020-02-09,25,M,Germany,Accessories,29,White
2014-03-13,25,M,Germany,Accessories,29,White
2021-03-13,25,M,Germany,Accessories,29,Blue
2021-03-13,25,M,Germany,Accessories,29,White
2023-03-13,25,M,Germany,Accessories,29,Green
2018-04-06,25,M,Germany,Accessories,29,Blue
2015-04-06,25,M,Germany,Accessories,29,Red
2021-04-06,25,M,Germany,Accessories,29,White
2013-04-06,25,M,Germany,Accessories,29,White
2021-05-06,25,M,Germany,Accessories,29,Red
2020-05-06,25,M,Germany,Accessories,29,Red
2013-05-06,25,M,Germany,Accessories,29,Blue
2017-05-06,25,M,Germany,Accessories,29,Green
2016-10-14,25,M,Germany,Accessories,35,Black
2014-10-14,25,M,Germany,Accessories,35,White
2021-10-14,25,M,Germany,Accessories,35,Red
2022-10-14,25,M,Germany,Accessories,35,Red
2016-10-14,25,M,Germany,Accessories,35,White
2020-10-14,25,M,Germany,Accessories,35,Black
2020-10-18,25,M,Germany,Accessories,35,Red
2013-10-18,25,M,Germany,Accessories,35,White
2017-10-18,25,M,Germany,Accessories,35,Green
2022-10-18,25,M,Germany,Accessories,35,Green
2016-06-27,25,M,Germany,Accessories,35,White
2014-06-27,25,M,Germany,Accessories,35,Green
2022-06-27,25,M,Germany,Accessories,35,Red
2020-06-27,25,M,Germany,Accessories,35,Green
2023-07-01,25,M,Germany,Accessories,35,Red
2014-07-01,25,M,Germany,Accessories,35,Blue
2018-07-01,25,M,Germany,Accessories,35,Blue
2022-07-01,25,M,Germany,Accessories,35,Green
2021-09-14,25,F,Germany,Accessories,25,Blue
2014-09-14,25,F,Germany,Accessories,25,Black
2014-09-14,25,F,Germany,Accessories,25,Red
2018-09-14,25,F,Germany,Accessories,25,Blue
2021-09-14,25,F,Germany,Accessories,25,Black
2013-09-14,25,F,Germany,Accessories,25,White
2023-11-18,25,F,Germany,Accessories,25,Red
2013-11-18,25,F,Germany,Accessories,25,Red
2022-11-18,25,F,Germany,Accessories,25,White
2023-11-18,25,F,Germany,Accessories,25,Green
2021-05-30,25,F,Germany,Accessories,25,Black
2017-05-30,25,F,Germany,Accessories,25,White
2023-05-30,25,F,Germany,Accessories,25,Red
2023-05-30,25,F,Germany,Accessories,25,Green
2014-06-21,25,F,Germany,Accessories,25,Green
2014-06-21,25,F,Germany,Accessories,25,Black
2017-06-21,25,F,Germany,Accessories,25,Black
2018-06-21,25,F,Germany,Accessories,25,Green
2023-06-21,25,F,Germany,Accessories,25,Black
2014-06-21,25,F,Germany,Accessories,25,Green
2017-08-16,25,M,Germany,Accessories,30,Blue
2022-08-16,25,M,Germany,Accessories,30,White
2016-08-16,25,M,Germany,Accessories,30,Red
2014-08-16,25,M,Germany,Accessories,30,Blue
2021-03-26,25,M,Germany,Accessories,30,Red
2018-03-26,25,M,Germany,Accessories,30,White
2019-03-26,25,M,Germany,Accessories,30,Black
2013-03-26,25,M,Germany,Accessories,30,Red
2017-10-01,25,M,Germany,Bikes,2384,Black
2019-10-01,25,M,Germany,Bikes,2384,Red
2016-10-13,25,M,Germany,Bikes,2384,Red
2018-10-13,25,M,Germany,Bikes,2384,Green
2013-11-27,25,M,Germany,Bikes,2384,Blue
2021-11-27,25,M,Germany,Bikes,2384,White
2019-05-28,25,M,Germany,Bikes,2384,Red
2016-05-28,25,M,Germany,Bikes,2384,Black
2018-01-28,25,M,Germany,Bikes,2384,Green
2018-01-28,25,M,Germany,Bikes,2384,White
2020-12-25,25,M,Germany,Bikes,2384,Green
2020-12-25,25,M,Germany,Bikes,2384,Blue
2020-06-30,25,F,Germany,Bikes,1215,Green
2020-06-30,25,F,Germany,Bikes,1215,Black
2017-11-18,25,F,Germany,Bikes,742,Green
2014-11-18,25,F,Germany,Bikes,742,Red
2021-03-11,25,F,Germany,Bikes,2384,Green
2020-03-11,25,F,Germany,Bikes,2384,Green
2023-01-08,25,M,Germany,Bikes,1215,Blue
2015-01-08,25,M,Germany,Bikes,1215,White
2014-03-28,25,M,Germany,Bikes,1215,Blue
2022-03-28,25,M,Germany,Bikes,1215,Red
2022-06-05,25,M,Germany,Bikes,1215,Blue
2021-06-05,25,M,Germany,Bikes,1215,Blue
2020-05-04,25,F,Germany,Bikes,2384,Red
2023-05-04,25,F,Germany,Bikes,2384,Blue
2017-04-10,25,M,Germany,Clothing,64,White
2013-04-10,25,M,Germany,Clothing,64,Green
2016-12-09,25,F,Germany,Accessories,120,Black
2017-12-09,25,F,Germany,Accessories,120,Blue
2015-08-16,25,M,Germany,Accessories,120,Green
2020-08-16,25,M,Germany,Accessories,120,Blue
2015-08-29,24,F,Germany,Accessories,22,White
2018-08-29,24,F,Germany,Accessories,22,Blue
2020-06-03,24,F,Germany,Accessories,22,White
2016-06-03,24,F,Germany,Accessories,22,Green
2019-06-12,24,F,Germany,Accessories,22,White
2017-06-12,24,F,Germany,Accessories,22,Red
2019-10-22,24,F,Germany,Accessories,22,Blue
2013-10-22,24,F,Germany,Accessories,22,Black
2023-08-28,24,F,Germany,Accessories,22,White
2020-08-28,24,F,Germany,Accessories,22,Black
2022-01-20,24,F,Germany,Accessories,22,White
2014-01-20,24,F,Germany,Accessories,22,Red
2015-06-14,24,F,Germany,Accessories,22,Black
2021-06-14,24,F,Germany,Accessories,22,Black
2023-02-28,24,M,Germany,Accessories,22,Blue
2022-02-28,24,M,Germany,Accessories,22,Green
2022-03-04,24,M,Germany,Accessories,22,Green
2021-03-04,24,M,Germany,Accessories,22,Green
2022-03-28,24,M,Germany,Accessories,22,Red
2015-03-28,24,M,Germany,Accessories,22,Blue
2022-10-10,24,F,Germany,Accessories,22,Red
2016-10-10,24,F,Germany,Accessories,22,Red
2016-08-28,24,F,Germany,Clothing,24,Red
2020-08-28,24,F,Germany,Clothing,24,Black
2022-10-12,24,F,Germany,Clothing,24,Green
2022-10-12,24,F,Germany,Clothing,24,Green
2022-07-29,24,M,Germany,Clothing,24,White
2023-07-29,24,M,Germany,Clothing,24,Black
2014-09-07,24,M,Germany,Accessories,35,White
2014-09-07,24,M,Germany,Accessories,35,Red
2013-09-23,24,M,Germany,Accessories,35,Blue
2019-09-23,24,M,Germany,Accessories,35,Blue
2019-12-28,24,M,Germany,Accessories,35,Green
2017-12-28,24,M,Germany,Accessories,35,Blue
2018-01-14,24,M,Germany,Accessories,35,Blue
2013-01-14,24,M,Germany,Accessories,35,Green
2022-01-18,24,M,Germany,Accessories,35,Black
2021-01-18,24,M,Germany,Accessories,35,Green
2013-03-28,24,M,Germany,Accessories,35,Green
2015-03-28,24,M,Germany,Accessories,35,Green
2016-04-06,24,M,Germany,Accessories,35,Blue
2023-04-06,24,M,Germany,Accessories,35,Blue
2020-05-12,24,M,Germany,Accessories,35,Blue
2023-05-12,24,M,Germany,Accessories,35,Red
2017-04-15,24,F,Germany,Accessories,35,Blue
2022-04-15,24,F,Germany,Accessories,35,Red
2016-04-27,24,F,Germany,Accessories,35,Green
2016-04-27,24,F,Germany,Accessories,35,Green
2017-03-12,24,M,Germany,Accessories,35,Blue
2019-03-12,24,M,Germany,Accessories,35,White
2021-05-23,24,M,Germany,Accessories,35,Green
2020-05-23,24,M,Germany,Accessories,35,Black
2013-05-31,24,M,Germany,Accessories,35,Blue
2023-05-31,24,M,Germany,Accessories,35,Green
2016-06-17,24,M,Germany,Accessories,35,White
2017-06-17,24,M,Germany,Accessories,35,Red
2019-09-19,24,F,Germany,Accessories,35,Red
2021-09-19,24,F,Germany,Accessories,35,White
2017-10-10,24,F,Germany,Accessories,35,Red
2019-10-10,24,F,Germany,Accessories,35,Black
2013-10-31,24,F,Germany,Accessories,35,Green
2013-10-31,24,F,Germany,Accessories,35,Green
2022-12-11,24,F,Germany,Accessories,35,Green
2018-12-11,24,F,Germany,Accessories,35,Blue
2014-06-09,24,M,Germany,Accessories,35,Green
2015-06-09,24,M,Germany,Accessories,35,White
2013-08-16,24,M,Germany,Accessories,35,Red
2020-08-16,24,M,Germany,Accessories,35,White
2022-08-24,24,F,Germany,Accessories,35,Green
2021-08-24,24,F,Germany,Accessories,35,White
2018-09-14,24,F,Germany,Accessories,35,White
2020-09-14,24,F,Germany,Accessories,35,White
2019-03-01,24,F,Germany,Accessories,35,Red
2023-03-01,24,F,Germany,Accessories,35,Blue
2013-07-07,24,F,Germany,Accessories,35,Black
2015-07-07,24,F,Germany,Accessories,35,Blue
2018-08-29,24,F,Germany,Accessories,35,White
2014-08-29,24,F,Germany,Accessories,35,Blue
2019-01-20,24,F,Germany,Accessories,35,Green
2014-01-20,24,F,Germany,Accessories,35,Black
2016-04-01,24,F,Germany,Accessories,35,Red
2019-04-01,24,F,Germany,Accessories,35,Black
2019-04-26,24,F,Germany,Accessories,35,Red
2017-04-26,24,F,Germany,Accessories,35,Green
2019-06-29,24,F,Germany,Accessories,35,Red
2018-06-29,24,F,Germany,Accessories,35,Red
2018-07-29,24,F,Germany,Accessories,55,Blue
2016-07-29,24,F,Germany,Accessories,55,Black
2015-03-19,24,M,Germany,Accessories,55,Black
2017-03-19,24,M,Germany,Accessories,55,White
2017-10-19,24,M,Germany,Accessories,55,Black
2019-10-19,24,M,Germany,Accessories,55,Green
2022-11-17,24,M,Germany,Accessories,55,Blue
2020-11-17,24,M,Germany,Accessories,55,Green
2020-07-25,24,F,Germany,Accessories,55,Blue
2019-07-25,24,F,Germany,Accessories,55,Red
2015-03-01,24,F,Germany,Accessories,55,Green
2017-03-01,24,F,Germany,Accessories,55,Blue
2022-06-03,24,F,Germany,Accessories,55,White
2018-06-03,24,F,Germany,Accessories,55,White
2013-07-29,24,F,Germany,Clothing,54,Red
2013-07-29,24,F,Germany,Clothing,54,Green
2022-11-11,24,F,Germany,Clothing,54,Green
2023-11-11,24,F,Germany,Clothing,54,Black
2019-12-26,24,F,Germany,Clothing,54,Black
2021-12-26,24,F,Germany,Clothing,54,Red
2013-04-15,24,F,Germany,Clothing,54,White
2018-04-15,24,F,Germany,Clothing,54,White
2014-12-23,24,M,Germany,Clothing,50,Green
2017-12-23,24,M,Germany,Clothing,50,Black
2020-01-07,24,M,Germany,Clothing,50,Green
2017-01-07,24,M,Germany,Clothing,50,Red
2013-08-17,24,M,Germany,Clothing,50,White
2013-08-17,24,M,Germany,Clothing,50,Green
2018-03-28,24,M,Germany,Clothing,50,Black
2018-03-28,24,M,Germany,Clothing,50,Black
2020-09-19,24,F,Germany,Clothing,50,White
2013-09-19,24,F,Germany,Clothing,50,Blue
2022-04-27,24,F,Germany,Clothing,50,White
2018-04-27,24,F,Germany,Clothing,50,Black
2020-09-07,24,M,Germany,Clothing,50,Red
2016-09-07,24,M,Germany,Clothing,50,Black
2015-03-01,24,F,Germany,Clothing,54,Blue
2022-03-01,24,F,Germany,Clothing,54,Red
2015-03-27,24,F,Germany,Clothing,54,Blue
2015-03-27,24,F,Germany,Clothing,54,Red
2016-04-04,24,F,Germany,Clothing,54,White
2013-04-04,24,F,Germany,Clothing,54,Green
2023-07-25,24,M,Germany,Bikes,2320,Green
2013-07-25,24,M,Germany,Bikes,2320,Blue
2022-08-25,24,M,Germany,Bikes,2295,Red
2016-08-25,24,M,Germany,Bikes,2295,Red
2016-02-17,24,F,Germany,Bikes,2320,Black
2023-02-17,24,F,Germany,Bikes,2320,Black
2015-04-14,24,F,Germany,Bikes,2320,Black
2014-04-14,24,F,Germany,Bikes,2320,White
2021-07-29,24,F,Germany,Bikes,2320,Green
2017-07-29,24,F,Germany,Bikes,2320,White
2023-04-27,24,F,Germany,Bikes,2295,Blue
2023-04-27,24,F,Germany,Bikes,2295,Red
2020-07-30,24,F,Germany,Bikes,2320,White
2014-07-30,24,F,Germany,Bikes,2320,Blue
2021-04-13,24,F,Germany,Bikes,2320,Red
2014-04-13,24,F,Germany,Bikes,2320,White
2017-07-25,24,F,Germany,Bikes,2320,Black
2021-07-25,24,F,Germany,Bikes,2320,White
2020-08-29,24,F,Germany,Bikes,2320,Green
2015-08-29,24,F,Germany,Bikes,2320,Black
2019-03-27,24,F,Germany,Bikes,2320,Blue
2023-03-27,24,F,Germany,Bikes,2320,Blue
2015-04-04,24,F,Germany,Bikes,2320,Green
2018-04-04,24,F,Germany,Bikes,2320,Red
2019-06-12,24,F,Germany,Bikes,2295,Green
2014-06-12,24,F,Germany,Bikes,2295,Red
2014-04-03,24,F,Germany,Bikes,769,Red
2019-04-03,24,F,Germany,Bikes,769,Green
2016-06-07,24,F,Germany,Bikes,769,Red
2014-06-07,24,F,Germany,Bikes,769,Red
2017-10-22,24,F,Germany,Bikes,2320,Green
2019-10-22,24,F,Germany,Bikes,2320,White
2013-10-19,24,M,Germany,Bikes,2295,Black
2013-10-19,24,M,Germany,Bikes,2295,Blue
2016-02-28,24,M,Germany,Bikes,2295,Red
2022-02-28,24,M,Germany,Bikes,2295,Red
2019-04-13,24,M,Germany,Bikes,769,Blue
2018-04-13,24,M,Germany,Bikes,769,Black
2016-03-04,24,M,Germany,Bikes,769,White
2015-03-04,24,M,Germany,Bikes,769,Blue
2015-03-28,24,M,Germany,Bikes,769,Red
2018-03-28,24,M,Germany,Bikes,769,Red
2014-10-12,24,F,Germany,Bikes,3578,Black
2022-10-12,24,F,Germany,Bikes,3578,White
2016-11-11,24,F,Germany,Bikes,3578,Green
2018-11-11,24,F,Germany,Bikes,3578,Red
2019-12-26,24,F,Germany,Bikes,3578,Red
2013-12-26,24,F,Germany,Bikes,3578,White
2017-09-14,24,F,Germany,Bikes,3578,Red
2022-09-14,24,F,Germany,Bikes,3578,White
2019-09-08,24,M,Germany,Bikes,2443,Red
2022-09-08,24,M,Germany,Bikes,2443,Green
2022-12-03,24,M,Germany,Bikes,2443,Red
2016-12-03,24,M,Germany,Bikes,2443,Red
2017-07-25,24,M,Germany,Bikes,2443,Red
2014-07-25,24,M,Germany,Bikes,2443,Green
2020-10-15,24,M,Germany,Bikes,2443,Blue
2018-10-15,24,M,Germany,Bikes,2443,Green
2015-03-12,24,M,Germany,Bikes,2443,Black
2018-03-12,24,M,Germany,Bikes,2443,Red
2022-05-23,24,M,Germany,Bikes,2443,Red
2023-05-23,24,M,Germany,Bikes,2443,Blue
2015-02-15,24,M,Germany,Bikes,2443,Blue
2018-02-15,24,M,Germany,Bikes,2443,Green
2015-02-22,24,M,Germany,Bikes,2443,Blue
2014-02-22,24,M,Germany,Bikes,2443,Red
2015-08-17,24,M,Germany,Bikes,2443,Green
2015-08-17,24,M,Germany,Bikes,2443,White
2013-06-17,24,M,Germany,Bikes,2443,White
2021-06-17,24,M,Germany,Bikes,2443,Blue
2016-06-11,24,F,Germany,Bikes,1701,Red
2018-06-11,24,F,Germany,Bikes,1701,Black
2020-02-26,24,F,Germany,Bikes,1701,Green
2016-02-26,24,F,Germany,Bikes,1701,Green
2018-04-27,24,F,Germany,Bikes,1701,Red
2013-04-27,24,F,Germany,Bikes,1701,Blue
2016-10-31,24,F,Germany,Bikes,1701,Blue
2019-10-31,24,F,Germany,Bikes,1701,Green
2018-04-01,24,F,Germany,Bikes,1701,Red
2021-04-01,24,F,Germany,Bikes,1701,Black
2019-06-09,24,M,Germany,Bikes,1701,Red
2020-06-09,24,M,Germany,Bikes,1701,Green
2022-08-16,24,M,Germany,Bikes,1701,Green
2017-08-16,24,M,Germany,Bikes,1701,Green
2023-11-13,24,M,Germany,Bikes,1120,Blue
2014-11-13,24,M,Germany,Bikes,1120,Black
2014-07-30,24,M,Germany,Bikes,1120,Black
2015-07-30,24,M,Germany,Bikes,1120,Black
2014-09-23,24,M,Germany,Bikes,1120,Black
2020-09-23,24,M,Germany,Bikes,1120,White
2018-11-17,24,M,Germany,Bikes,1120,Red
2016-11-17,24,M,Germany,Bikes,1120,Black
2015-01-18,24,M,Germany,Bikes,1120,Red
2018-01-18,24,M,Germany,Bikes,1120,Green
2023-03-09,24,M,Germany,Bikes,1120,Red
2020-03-09,24,M,Germany,Bikes,1120,White
2018-04-06,24,M,Germany,Bikes,1120,Red
2019-04-06,24,M,Germany,Bikes,1120,Green
2015-11-05,24,F,Germany,Bikes,1120,Green
2019-11-05,24,F,Germany,Bikes,1120,Black
2016-10-23,24,F,Germany,Bikes,1120,Blue
2022-10-23,24,F,Germany,Bikes,1120,White
2014-11-09,24,F,Germany,Bikes,1120,Green
2019-11-09,24,F,Germany,Bikes,1120,Green
2020-04-01,24,F,Germany,Bikes,1120,Red
2019-04-01,24,F,Germany,Bikes,1120,White
2016-04-26,24,F,Germany,Bikes,1120,Red
2019-04-26,24,F,Germany,Bikes,1120,White
2022-06-29,24,F,Germany,Bikes,1120,Blue
2022-06-29,24,F,Germany,Bikes,1120,Green
2017-08-24,24,F,Germany,Accessories,29,Blue
2023-08-24,24,F,Germany,Accessories,29,Green
2018-03-01,24,F,Germany,Accessories,29,Red
2013-03-01,24,F,Germany,Accessories,29,Red
2023-04-03,24,F,Germany,Accessories,29,Blue
2021-04-03,24,F,Germany,Accessories,29,White
2023-04-03,24,F,Germany,Accessories,29,White
2020-04-03,24,F,Germany,Accessories,29,Blue
2020-06-07,24,F,Germany,Accessories,29,Green
2013-06-07,24,F,Germany,Accessories,29,Blue
2015-06-09,24,M,Germany,Accessories,29,Black
2022-06-09,24,M,Germany,Accessories,29,Green
2018-06-09,24,M,Germany,Accessories,29,Green
2014-06-09,24,M,Germany,Accessories,29,Green
2017-12-23,24,M,Germany,Bikes,742,White
2013-12-23,24,M,Germany,Bikes,742,Black
2022-05-31,24,M,Germany,Bikes,742,White
2018-05-31,24,M,Germany,Bikes,742,Black
2023-07-07,24,F,Germany,Bikes,2384,White
2013-07-07,24,F,Germany,Bikes,2384,Red
2023-03-01,24,F,Germany,Bikes,2384,Blue
2018-03-01,24,F,Germany,Bikes,2384,Green
2022-07-31,23,M,Germany,Accessories,120,Red
2021-07-31,23,M,Germany,Accessories,120,Green
2020-12-23,23,M,Germany,Accessories,22,Green
2022-12-23,23,M,Germany,Accessories,22,Green
2020-09-28,23,F,Germany,Accessories,22,Blue
2020-09-28,23,F,Germany,Accessories,22,White
2018-05-30,23,M,Germany,Clothing,24,Red
2016-05-30,23,M,Germany,Clothing,24,Green
2016-10-01,23,M,Germany,Clothing,24,Green
2019-10-01,23,M,Germany,Clothing,24,Blue
2017-06-05,23,M,Germany,Accessories,35,Black
2021-06-05,23,M,Germany,Accessories,35,Red
2021-06-28,23,F,Germany,Accessories,35,Green
2021-06-28,23,F,Germany,Accessories,35,Red
2016-04-12,23,F,Germany,Accessories,35,Blue
2023-04-12,23,F,Germany,Accessories,35,Black
2019-07-22,23,F,Germany,Accessories,35,Blue
2014-07-22,23,F,Germany,Accessories,35,Red
2019-01-24,23,F,Germany,Accessories,35,White
2016-01-24,23,F,Germany,Accessories,35,Red
2023-06-21,23,F,Germany,Accessories,35,White
2014-06-21,23,F,Germany,Accessories,35,Green
2023-12-23,23,M,Germany,Accessories,35,Blue
2021-12-23,23,M,Germany,Accessories,35,Green
2017-04-29,23,M,Germany,Accessories,35,Blue
2016-04-29,23,M,Germany,Accessories,35,Blue
2016-06-16,23,F,Germany,Clothing,50,Black
2013-06-16,23,F,Germany,Clothing,50,Blue
2015-10-01,23,M,Germany,Clothing,50,Green
2021-10-01,23,M,Germany,Clothing,50,Green
2013-12-23,23,M,Germany,Bikes,2295,White
2013-12-23,23,M,Germany,Bikes,2295,Red
2013-12-29,23,F,Germany,Bikes,2443,Black
2017-12-29,23,F,Germany,Bikes,2443,Green
2021-03-30,23,F,Germany,Bikes,2443,Green
2015-03-30,23,F,Germany,Bikes,2443,Black
2015-07-01,23,F,Germany,Bikes,1701,Red
2022-07-01,23,F,Germany,Bikes,1701,Black
2023-02-19,23,F,Germany,Bikes,1701,Black
2017-02-19,23,F,Germany,Bikes,1701,Black
2018-08-20,23,F,Germany,Bikes,1701,Red
2014-08-20,23,F,Germany,Bikes,1701,Black
2021-04-12,23,F,Germany,Bikes,2443,Black
2022-04-12,23,F,Germany,Bikes,2443,Green
2023-06-21,23,F,Germany,Bikes,783,Black
2013-06-21,23,F,Germany,Bikes,783,Red
2018-06-16,23,F,Germany,Bikes,540,Black
2022-06-16,23,F,Germany,Bikes,540,Black
2020-05-15,23,F,Germany,Bikes,540,Blue
2019-05-15,23,F,Germany,Bikes,540,White
2016-03-20,23,M,Germany,Accessories,25,Red
2017-03-20,23,M,Germany,Accessories,25,White
